sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,total_enroll,Grade,SingleScore,Third_Grade_Reading,Fifth_Grade_Reading,Eighth_Grade_Reading,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,CollegeEnrollment
687197,687,Laurens County,East Laurens High School,197,H,552,C,73.2,,,,60,30.9,82.80000000000000,
687297,687,Laurens County,East Laurens Middle School,297,M,504,B,82,,,,,,,
687104,687,Laurens County,East Laurens Primary School,104,E,574,-,,,,,,,,
7071050,707,Newton County,East Newton Elementary School,1050,E,481,B,82,,,,,,,
710292,710,Paulding County,East Paulding High School,292,H,1646,C,78.10000000000000,,,,51.3,38.6,80.7,
710394,710,Paulding County,East Paulding Middle School,394,M,909,B,83.2,,,,,,,
633114,633,Cobb County,East Side Elementary School,114,E,1282,A,96.30000000000000,,,,,,,
755475,755,Whitfield County,Eastbrook Middle School,475,M,705,C,70.90000000000000,,,,,,,
634282,634,Coffee County,Eastside Elementary School,282,E,632,C,78.30000000000000,,,,,,,
648498,648,Douglas County,Eastside Elementary School,498,E,518,C,74,,,,,,,
665185,665,Grady County,Eastside Elementary School,185,E,620,D,66.3,,,,,,,
715274,715,Polk County,Eastside Elementary School,274,E,717,B,80,,,,,,,
6382052,638,Coweta County,Eastside Elementary School,2052,E,433,D,66.90000000000000,,,,,,,
7551052,755,Whitfield County,Eastside Elementary School,1052,E,571,C,70.10000000000000,,,,,,,
707295,707,Newton County,Eastside High School,295,H,1395,A,91.40000000000000,,,,64.3,57.3,90.30000000000000,
6335068,633,Cobb County,Eastvalley Elementary School,5068,E,711,A,93.5,,,,,,,
651296,651,Effingham County,Ebenezer Elementary School,296,E,688,B,85.7,,,,,,,
651203,651,Effingham County,Ebenezer Middle School,203,M,792,A,90.10000000000000,,,,,,,
650112,650,Echols County,Echols County Elementary/Middle School,112,EM,554,C,74.10000000000000,,,,,,,
6501050,650,Echols County,Echols County High School,1050,H,224,B,86.2,,,,59,63.6,96.40000000000000,
631116,631,Clayton County,Eddie White Academy,116,EM,1425,D,67.60000000000000,,,,,,,
7065058,706,Muscogee County,Eddy Middle School,5058,M,417,F,59,,,,,,,
6315052,631,Clayton County,Edmonds Elementary School,5052,E,543,C,70.8,,,,,,,
644297,644,DeKalb County,"Edward L. Bouie, Sr. Traditional Theme School",297,E,698,C,74.2,,,,,,,
722378,722,Rockdale County,Edwards Middle School,378,M,887,D,65.7,,,,,,,
651390,651,Effingham County,Effingham County High School,390,H,1867,B,85.80000000000000,,,,76.60000000000000,39.90000000000000,89.30000000000000,
651290,651,Effingham County,Effingham County Middle School,290,M,825,D,65.90000000000000,,,,,,,
737299,737,Tift County,Eighth Street Middle School,299,M,1085,D,60.5,,,,,,,
652313,652,Elbert County,Elbert County Elementary School,313,E,735,D,65.8,,,,,,,
652176,652,Elbert County,Elbert County High School,176,H,829,D,65.5,,,,55.3,52.3,82.80000000000000,
652104,652,Elbert County,Elbert County Middle School,104,EM,866,D,68.90000000000000,,,,,,,
652213,652,Elbert County,Elbert County Primary School,213,E,463,-,,,,,,,,
6431052,643,Decatur County,Elcan-King Elementary School,1052,E,420,C,77.7,,,,,,,
644181,644,DeKalb County,Eldridge Miller Elementary School,181,E,594,F,57.6,,,,,,,
631114,631,Clayton County,Elite Scholars Academy School,114,MH,598,A,102.2,,,,76.40000000000000,100,100,
644810,644,DeKalb County,Elizabeth Andrews High School,810,H,495,F,53.3,,,,19.4,14,11.5,
660302,660,Fulton County,Elkins Pointe Middle School,302,M,1048,C,71.3,,,,,,,
661212,661,Gilmer County,Ellijay Elementary School,212,E,668,B,81.10000000000000,,,,,,,
661113,661,Gilmer County,Ellijay Primary School,113,E,412,-,,,,,,,,
785105,785,Rome City,Elm Street Elementary School,105,EM,551,F,59.40000000000000,,,,,,,
6383052,638,Coweta County,Elm Street Elementary School,3052,E,514,C,79.2,,,,,,,
6532050,653,Emanuel County,Emanuel County Institute,2050,MH,641,D,63.6,,,,59.6,31.3,82.80000000000000,
6082052,608,Bartow County,Emerson Elementary School,2052,E,389,C,79.10000000000000,,,,,,,
7611063,761,Atlanta Public Schools,Emma Hutchinson Elementary School,1063,E,460,D,61.7,,,,,,,
7762050,776,Gainesville City,Enota Multiple Intelligences Academy,2050,E,687,C,77.30000000000000,,,,,,,
6742050,674,Heard County,Ephesus Elementary School,2050,E,114,A,94,,,,,,,
625192,625,Chatham County,Esther F. Garrison School for the Arts ,192,EM,735,B,89.60000000000000,,,,,,,
660175,660,Fulton County,Esther Jackson Elementary School,175,E,618,C,73.2,,,,,,,
741597,741,Troup County,Ethel W. Kight Elementary School,597,E,575,C,73.2,,,,,,,
705198,705,Murray County,Eton Elementary School,198,EM,565,C,78.5,,,,,,,
628176,628,Cherokee County,Etowah High School,176,H,2449,A,91.2,,,,77.7,54.3,89.2,
636397,636,Columbia County,Euchee Creek Elementary School,397,E,581,D,68.90000000000000,,,,,,,
608107,608,Bartow County,Euharlee Elementary School,107,E,484,B,80.90000000000000,,,,,,,
636186,636,Columbia County,Evans Elementary School,186,E,782,B,81.40000000000000,,,,,,,
6364050,636,Columbia County,Evans High School,4050,H,1847,B,87.10000000000000,,,,76.60000000000000,48.5,87.2,
636107,636,Columbia County,Evans Middle School,107,M,989,C,76.40000000000000,,,,,,,
6381056,638,Coweta County,Evans Middle School,1056,M,747,C,74.90000000000000,,,,,,,
6441056,644,DeKalb County,Evansdale Elementary School,1056,E,584,D,65.90000000000000,,,,,,,
6604069,660,Fulton County,Evoline C. West Elementary School,4069,E,763,C,77.5,,,,,,,
675804,675,Henry County,Excel Academy,804,MH,159,F,50.2,,,,47.6,16.1,53,
648213,648,Douglas County,Factory Shoals Elementary School,213,E,667,D,65.3,,,,,,,
648108,648,Douglas County,Factory Shoals Middle School,108,M,815,D,68.2,,,,,,,
7613059,761,Atlanta Public Schools,Fain Elementary School,3059,E,470,F,48.5,,,,,,,
6333058,633,Cobb County,Fair Oaks Elementary School,3058,E,945,C,71.7,,,,,,,
7762550,776,Gainesville City,Fair Street International Baccalaureate World School,2550,E,531,D,64.10000000000000,,,,,,,
644375,644,DeKalb County,Fairington Elementary School,375,E,653,F,53.6,,,,,,,
6642050,664,Gordon County,Fairmount Elementary School,2050,E,339,D,68.3,,,,,,,
648180,648,Douglas County,Fairplay Middle School,180,M,484,B,80.7,,,,,,,
707124,707,Newton County,Fairview Elementary School,124,E,461,D,67.60000000000000,,,,,,,
6685050,668,Habersham County,Fairview Elementary School,5050,E,424,C,76.7,,,,,,,
6751050,675,Henry County,Fairview Elementary School,1050,E,627,C,71.2,,,,,,,
7462052,746,Walker County,Fairyland Elementary School,2052,E,237,A,99.80000000000000,,,,,,,
655176,655,Fannin County,Fannin County High School,176,H,911,B,86.5,,,,65.2,32.9,90.10000000000000,
655193,655,Fannin County,Fannin County Middle School,193,M,707,C,79.30000000000000,,,,,,,
656398,656,Fayette County,Fayette County High School,398,H,1364,B,82.90000000000000,,,,65,48,85.60000000000000,
656402,656,Fayette County,Fayetteville Elementary School,402,E,447,B,81.90000000000000,,,,,,,
676196,676,Houston County,Feagin Mill Middle School,196,M,832,B,88.30000000000000,,,,,,,
660114,660,Fulton County,Feldwood Elementary School,114,E,752,F,55.7,,,,,,,
6671013,667,Gwinnett County,Ferguson Elementary School,1013,E,896,C,73.10000000000000,,,,,,,
6442056,644,DeKalb County,Fernbank Elementary School,2056,E,823,C,77.30000000000000,,,,,,,
7613559,761,Atlanta Public Schools,Fickett Elementary School,3559,E,513,F,58,,,,,,,
773112,773,Decatur City,Fifth Avenue Elementary School,112,E,883,B,87.60000000000000,,,,,,,
727296,727,Stephens County,Fifth Grade Academy,296,E,298,B,84.2,,,,,,,
761105,761,Atlanta Public Schools,Finch Elementary School,105,E,534,F,52,,,,,,,
660295,660,Fulton County,Findley Oaks Elementary School,295,E,597,A,99.90000000000000,,,,,,,
609291,609,Ben Hill County,Fitzgerald High School,291,H,831,D,65.2,,,,56.8,43.2,79.30000000000000,
667279,667,Gwinnett County,Five Forks Middle School,279,M,1066,A,97.40000000000000,,,,,,,
644107,644,DeKalb County,Flat Rock Elementary School,107,E,998,F,58.2,,,,,,,
656491,656,Fayette County,Flat Rock Middle School,491,M,813,B,85,,,,,,,
6443056,644,DeKalb County,Flat Shoals Elementary School,3056,E,526,F,51.1,,,,,,,
7222050,722,Rockdale County,Flat Shoals Elementary School,2050,E,719,C,76.7,,,,,,,
707122,707,Newton County,Flint Hill Elementary School,122,E,938,D,63,,,,,,,
675503,675,Henry County,Flippen Elementary School,503,E,616,C,70.8,,,,,,,
6692052,669,Hall County,Flowery Branch Elementary School,2052,E,576,D,68.10000000000000,,,,,,,
669202,669,Hall County,Flowery Branch High School,202,H,1741,B,81.7,,,,68.90000000000000,51.90000000000000,94.80000000000000,
710194,710,Paulding County,Floyd L. Shelton Elementary School at Crossroad,194,E,1221,A,93.30000000000000,,,,,,,
6335058,633,Cobb County,Floyd Middle School,5058,M,912,D,67.10000000000000,,,,,,,
624199,624,Charlton County,Folkston Elementary School,199,E,479,-,,,,,,,,
7820613613,7820613,State Charter School,Foothills Education Charter High School,613,H,853,F,48,,,,53.3,16.3,7.2,
633292,633,Cobb County,Ford Elementary School,292,E,791,A,95.40000000000000,,,,,,,
6311054,631,Clayton County,Forest Park High School,1054,H,1834,D,60.7,,,,32.4,40.1,63.2,
6312054,631,Clayton County,Forest Park Middle School,2054,M,659,F,59.40000000000000,,,,,,,
7063060,706,Muscogee County,Forrest Road Elementary School,3060,E,314,C,70.5,,,,,,,
6585050,658,Forsyth County,Forsyth Central High School,5050,H,2362,B,86.2,,,,79.2,53.6,91.5,
658219,658,Forsyth County,Forsyth Virtual Academy,219,MH,64,-,,,,,82.40000000000000,,,
667295,667,Gwinnett County,Fort Daniel Elementary School,295,E,642,A,92.80000000000000,,,,,,,
706178,706,Muscogee County,Fort Middle School,178,M,566,D,68.5,,,,,,,
711191,711,Peach County,Fort Valley Middle School,191,M,431,D,67.60000000000000,,,,,,,
6312554,631,Clayton County,Fountain Elementary School,2554,E,596,C,75.5,,,,,,,
6015050,601,Appling County,Fourth District Elementary School,5050,E,178,C,74.90000000000000,,,,,,,
6293058,629,Clarke County,Fowler Drive Elementary School,3058,E,445,F,56.7,,,,,,,
706102,706,Muscogee County,Fox Elementary School,102,E,283,D,67.60000000000000,,,,,,,
7615566,761,Atlanta Public Schools,Frank Lebby Stanton Elementary School,5566,E,293,F,51.6,,,,,,,
689196,689,Liberty County,Frank Long Elementary School,196,E,691,F,56.40000000000000,,,,,,,
667204,667,Gwinnett County,Frank N. Osborne Middle School,204,M,1657,A,99,,,,,,,
6593050,659,Franklin County,Franklin County High School,3050,H,1144,B,80.60000000000000,,,,53.1,31.9,89.2,
659105,659,Franklin County,Franklin County Middle School,105,M,837,D,62.6,,,,,,,
741205,741,Troup County,Franklin Forest Elementary School,205,E,663,D,64.8,,,,,,,
7615567,761,Atlanta Public Schools,Fred A. Toomer Elementary School,3569,E,294,D,63.5,,,,,,,
7614058,761,Atlanta Public Schools,Frederick Douglass High School ,4058,H,886,D,61.2,,,,25.5,29.9,69.10000000000000,
7615051,761,Atlanta Public Schools,Frederick Wilson Benteen Elementary School,5051,E,287,F,57.6,,,,,,,
628505,628,Cherokee County,Free Home Elementary School,505,E,317,C,73.60000000000000,,,,,,,
628205,628,Cherokee County,Freedom Middle School,205,M,1159,A,90.40000000000000,,,,,,,
644201,644,DeKalb County,Freedom Middle School,201,M,1167,D,65,,,,,,,
721103,721,Richmond County,Freedom Park Elementary School,103,EM,654,C,79.7,,,,,,,
7493050,749,Warren County,Freeman Elementary School,3050,E,309,F,52.90000000000000,,,,,,,
667200,667,Gwinnett County,Freeman's Mill Elementary School,200,E,892,A,91.30000000000000,,,,,,,
633297,633,Cobb County,Frey Elementary School,297,E,772,B,81.90000000000000,,,,,,,
669196,669,Hall County,Friendship Elementary School,196,E,666,D,67.10000000000000,,,,,,,
6601319,660,Fulton County,Fulton Academy of Science and Technology,1319,EM,481,B,86.30000000000000,,,,,,,
7830310310,7830310,State Charter School,Fulton Leadership Academy,310,MH,407,C,71.10000000000000,,,,,87,88,
6352052,635,Colquitt County,Funston Elementary School,2052,E,401,C,77.80000000000000,,,,,,,
729396,729,Sumter County,Furlow Charter School,396,EMH,450,C,70.7,,,,,,,
726199,726,Spalding County,Futral Road Elementary School,199,E,584,C,79.10000000000000,,,,,,,
737173,737,Tift County,G. O. Bailey Primary School,173,E,435,-,,,,,,,,
7611413,761,Atlanta Public Schools,G.W. Carver High School,1413,H,646,F,52.40000000000000,,,,29.9,37.5,73.90000000000000,
629205,629,Clarke County,Gaines Elementary School,205,E,470,F,56.8,,,,,,,
776204,776,Gainesville City,Gainesville Exploration Academy,204,E,990,C,73.8,,,,,,,
7763050,776,Gainesville City,Gainesville High School,3050,H,2101,C,77.10000000000000,,,,53.90000000000000,43.6,87.80000000000000,
776110,776,Gainesville City,Gainesville Middle School,110,M,1732,D,69.40000000000000,,,,,,,
625197,625,Chatham County,Garden City Elementary School,197,E,742,D,66,,,,,,,
7611560,761,Atlanta Public Schools,Garden Hills Elementary School,1560,E,478,C,75.2,,,,,,,
6572052,657,Floyd County,Garden Lakes Elementary School,2052,E,640,C,77.2,,,,,,,
741191,741,Troup County,Gardner-Newman Middle School,191,M,921,D,64.5,,,,,,,
7211054,721,Richmond County,Garrett Elementary School,1054,E,426,D,60.6,,,,,,,
6331060,633,Cobb County,Garrett Middle School,1060,M,855,C,70.5,,,,,,,
633185,633,Cobb County,Garrison Mill Elementary School,185,E,650,A,96.80000000000000,,,,,,,
7365050,736,Thomas County,Garrison-Pilcher Elementary School,5050,E,819,-,,,,,,,,
722107,722,Rockdale County,General Ray Davis Middle School,107,M,1117,C,76.2,,,,,,,
7830615615,7830615,State Charter School,Genesis Innovation Academy for Boys,615,,,,,,,,,,,
7830616616,7830616,State Charter School,Genesis Innovation Academy for Girls,616,,,,,,,,,,,
7065060,706,Muscogee County,Gentian Elementary School,5060,E,413,B,87.60000000000000,,,,,,,
7611068,761,Atlanta Public Schools,George A. Towns Elementary Schools,1068,E,344,D,68.3,,,,,,,
699102,699,Meriwether County,George E. Washington Elementary School,102,E,321,F,53.1,,,,,,,
634308,634,Coffee County,George Washington Carver Freshman Campus School,308,H,506,C,74.8,,,,,,,
7061062,706,Muscogee County,Georgetown Elementary School,1062,E,480,F,55.40000000000000,,,,,,,
625194,625,Chatham County,Georgetown K-8 School,194,EM,706,C,73.10000000000000,,,,,,,
79918941894,7991894,State Schools- Georgia Academy for the Blind,Georgia Academy for the Blind,1894,EMH,96,F,52.3,,,,,,,
7820412412,7820412,State Charter School,Georgia Connections Academy,412,EMH,3987,D,64.3,,,,56.90000000000000,24.4,43.2,
7820120120,7820120,State Charter School,Georgia Cyber Academy,120,EMH,14319,D,63.2,,,,59.7,37.7,50.1,
7820616616,7820616,State Charter School,Georgia School for Innovation and the Classics,616,EM,635,C,72.2,,,,,,,
79918951895,7991895,State Schools- Georgia School for the Deaf,Georgia School for the Deaf,1895,EMH,87,F,16.4,,,,,,,
7612560,761,Atlanta Public Schools,Gideons Elementary School,2560,E,295,F,58.40000000000000,,,,,,,
746195,746,Walker County,Gilbert Elementary School,195,E,432,D,69.8,,,,,,,
661196,661,Gilmer County,Gilmer High School,196,H,1231,C,71,,,,63,34.3,91.7,
661112,661,Gilmer County,Gilmer Middle school School,112,EM,616,C,79.10000000000000,,,,,,,
667388,667,Gwinnett County,GIVE Center East,388,MH,297,F,38.2,,,,,,3.3,
6671114,667,Gwinnett County,GIVE Center West,1114,MH,211,F,44.6,,,,,,2.6,
7054050,705,Murray County,Gladden Middle School,4050,M,582,B,81.2,,,,,,,
638203,638,Coweta County,Glanton Elementary School,203,E,288,D,62.8,,,,,,,
622605,622,Carroll County,Glanton-Hindsman Elementary School,605,E,625,B,85.30000000000000,,,,,,,
662196,662,Glascock County,Glascock County Consolidated School,196,EMH,552,C,75.7,,,,61.8,52.5,83.30000000000000,
667405,667,Gwinnett County,Glenn C. Jones Middle School,405,M,939,A,90.40000000000000,,,,,,,
7212054,721,Richmond County,Glenn Hills Elementary School,2054,E,347,F,56.1,,,,,,,
7213054,721,Richmond County,Glenn Hills High School,3054,H,732,F,57.5,,,,25,36.3,86,
721197,721,Richmond County,Glenn Hills Middle School,197,M,548,F,58.1,,,,,,,
732501,732,Tattnall County,Glennville Elementary School,501,E,768,C,72.8,,,,,,,
732201,732,Tattnall County,Glennville Middle School,201,M,360,B,88.80000000000000,,,,,,,
6573052,657,Floyd County,Glenwood Primary School,3052,E,365,-,,,,,,,,
663178,663,Glynn County,Glyndale Elementary School,178,E,662,D,69.5,,,,,,,
6634752,663,Glynn County,Glynn Academy,4752,H,1904,B,86,,,,72.5,49.90000000000000,94.90000000000000,
663112,663,Glynn County,Glynn Middle School,112,M,795,B,83.80000000000000,,,,,,,
625211,625,Chatham County,Godley Station School,211,EM,1495,D,66.8,,,,,,,
663190,663,Glynn County,Golden Isles Elementary School,190,E,695,B,83.90000000000000,,,,,,,
6635052,663,Glynn County,Goodyear Elementary School,5052,E,522,F,46.90000000000000,,,,,,,
664286,664,Gordon County,Gordon Central High School,286,H,884,C,78.10000000000000,,,,57.90000000000000,30.8,93.7,
769211,769,Chickamauga City,Gordon Lee High School,211,H,454,B,87.90000000000000,,,,58.1,53.7,100,
769111,769,Chickamauga City,Gordon Lee Middle School,111,M,334,B,80.7,,,,,,,
721194,721,Richmond County,Goshen Elementary School,194,E,482,C,73.8,,,,,,,
6671012,667,Gwinnett County,Grace Snell Middle School,1012,M,1209,C,73.40000000000000,,,,,,,
7214054,721,Richmond County,Gracewood Elementary School,4054,E,441,C,71.3,,,,,,,
7820119119,7820119,State Charter School,Graduation Achievement Center Charter High School,119,H,1492,F,45,,,,64.7,10.6,6.800000000000000,
6671812,667,Gwinnett County,Graves Elementary School,1812,E,1299,C,75.2,,,,,,,
6841550,684,Jones County,Gray Elementary School,1550,E,521,B,82.2,,,,,,,
684106,684,Jones County,Gray Station Middle School,106,M,667,C,74.8,,,,,,,
6672052,667,Gwinnett County,Grayson Elementary School,2052,E,875,A,94.7,,,,,,,
667101,667,Gwinnett County,Grayson High School,101,H,2916,B,88.10000000000000,,,,62.40000000000000,64,92.30000000000000,
6235050,623,Catoosa County,Graysville Elementary School,5050,E,474,B,83.2,,,,,,,
633397,633,Cobb County,Green Acres Elementary School,397,E,707,D,67.10000000000000,,,,,,,
636297,636,Columbia County,Greenbrier Elementary School,297,E,626,B,88.5,,,,,,,
636197,636,Columbia County,Greenbrier High School,197,H,1673,A,97.80000000000000,,,,82.90000000000000,70.3,98.7,
636101,636,Columbia County,Greenbrier Middle School,101,M,652,A,90.5,,,,,,,
666401,666,Greene County,Greene County High School,401,H,448,C,71.10000000000000,,,,38.3,58.6,81.10000000000000,
666301,666,Greene County,Greensboro Elementary School,301,E,447,F,58.90000000000000,,,,,,,
699300,699,Meriwether County,Greenville High School,300,H,304,C,72,,,,34.1,52.3,87.7,
699401,699,Meriwether County,Greenville Middle School,401,M,223,D,69.40000000000000,,,,,,,
663298,663,Glynn County,Greer Elementary School,298,E,659,B,83,,,,,,,
726187,726,Spalding County,Griffin High School,187,H,1422,F,59.40000000000000,,,,44.40000000000000,35,87.40000000000000,
6332560,633,Cobb County,Griffin Middle School,2560,M,1295,C,73.8,,,,,,,
6365050,636,Columbia County,Grovetown Elementary School,5050,E,574,D,60,,,,,,,
636112,636,Columbia County,Grovetown High School,112,H,1956,A,91.30000000000000,,,,64,63.2,89.2,
636103,636,Columbia County,Grovetown Middle School,103,M,997,D,67.7,,,,,,,
678209,678,Jackson County,Gum Springs Elementary School,209,E,775,C,76.40000000000000,,,,,,,
